Time, Head-X, Head-Y, Head-Z, Head-rX, Head-rY, Head-rZ, LeftHand-X, LeftHand-Y, LeftHand-Z, LeftHand-rX, LeftHand-rY, LeftHand-rZ, RightHand-X, RightHand-Y, RightHand-Z, RightHand-rX, RightHand-rY, RightHand-rZ
833.5822, 5.479, -2.856, -13.396, 312.722, 346.359, 279.884, 5.041, -2.719, -13.294, 308.285, 53.472, 233.779, 4.943, -2.671, -13.507, 273.513, 251.842, 40.046
834.0822, 5.479, -2.880, -13.344, 345.165, 349.892, 275.853, 5.047, -2.783, -13.205, 317.739, 33.332, 248.304, 4.959, -2.668, -13.374, 293.934, 3.634, 284.575
834.5822, 5.489, -2.917, -13.317, 35.651, 355.938, 268.544, 5.125, -2.819, -13.185, 320.554, 46.523, 249.128, 4.970, -2.700, -13.216, 332.385, 5.079, 281.394
835.0822, 5.490, -2.914, -13.354, 71.240, 353.362, 261.917, 5.119, -2.918, -13.182, 348.968, 31.022, 269.769, 4.984, -2.781, -13.134, 3.771, 7.359, 282.085
835.5822, 5.480, -2.859, -13.298, 357.575, 349.452, 269.500, 5.107, -2.828, -13.174, 325.550, 42.997, 247.432, 4.994, -2.684, -13.185, 334.609, 10.771, 277.084
836.0822, 5.489, -1.474, -14.353, 352.006, 355.589, 271.658, 5.105, -1.415, -14.243, 316.555, 50.316, 236.334, 4.992, -1.282, -14.282, 325.296, 11.793, 276.628
836.5822, 5.493, -1.224, -14.099, 353.050, 357.383, 271.697, 5.116, -1.162, -13.986, 315.704, 54.727, 233.835, 4.993, -1.051, -14.012, 330.796, 13.075, 274.742
837.0822, 5.475, -0.930, -13.771, 333.510, 343.473, 278.551, 5.173, -0.851, -13.672, 334.852, 81.523, 231.045, 4.996, -0.781, -13.687, 329.581, 16.747, 266.686
837.5822, 5.512, -0.917, -13.784, 300.787, 27.251, 249.405, 5.078, -0.844, -13.640, 316.170, 43.676, 230.019, 4.980, -0.750, -13.740, 301.185, 25.520, 260.605
838.0822, 5.524, -0.925, -13.820, 317.274, 38.798, 241.944, 5.101, -0.800, -13.684, 315.207, 59.367, 215.050, 4.991, -0.708, -13.788, 303.432, 28.494, 253.622
838.5822, 5.501, -0.904, -13.792, 315.051, 12.526, 260.890, 5.104, -0.788, -13.675, 322.977, 66.500, 221.863, 4.989, -0.702, -13.755, 303.555, 34.859, 240.654
839.0822, 5.467, -0.920, -13.711, 333.432, 340.272, 281.419, 5.093, -0.822, -13.620, 315.267, 54.526, 216.284, 4.990, -0.729, -13.705, 300.030, 28.937, 256.800
839.5822, 5.473, -0.935, -13.694, 346.205, 346.171, 279.533, 5.084, -0.832, -13.626, 313.675, 52.777, 219.528, 4.978, -0.742, -13.716, 303.425, 17.164, 267.315
840.0822, 5.481, -0.933, -13.701, 346.012, 351.334, 277.943, 5.087, -0.825, -13.627, 313.930, 53.717, 218.585, 4.978, -0.734, -13.721, 302.033, 17.845, 265.572
840.5822, 5.491, -0.947, -13.701, 354.414, 358.743, 274.921, 5.092, -0.825, -13.617, 316.263, 53.281, 220.096, 4.981, -0.730, -13.708, 304.437, 17.306, 266.613
841.0822, 5.492, -0.951, -13.699, 358.485, 359.466, 273.942, 5.091, -0.836, -13.602, 319.039, 49.270, 225.052, 4.981, -0.735, -13.691, 308.054, 17.313, 267.496
841.5822, 5.472, -0.940, -13.697, 348.838, 344.898, 275.515, 5.092, -0.836, -13.606, 318.398, 50.218, 224.118, 4.988, -0.736, -13.694, 307.833, 20.145, 266.992
842.0822, 5.480, -0.938, -13.596, 353.579, 350.045, 274.320, 5.090, -0.827, -13.510, 317.953, 49.711, 223.254, 4.983, -0.724, -13.602, 305.966, 16.461, 264.780
842.5822, 5.457, -0.807, -12.330, 351.482, 335.460, 275.283, 5.089, -0.708, -12.253, 318.520, 49.714, 226.365, 4.987, -0.599, -12.343, 308.188, 19.779, 264.869
843.0822, 5.457, -0.805, -12.315, 350.100, 335.723, 276.370, 5.082, -0.703, -12.252, 316.966, 46.677, 223.373, 4.984, -0.603, -12.351, 306.463, 19.196, 263.514
843.5822, 5.461, -0.808, -12.321, 349.423, 337.710, 276.445, 5.086, -0.702, -12.252, 316.780, 48.669, 222.198, 4.987, -0.604, -12.352, 305.715, 21.693, 262.226
844.0822, 5.463, -0.812, -12.323, 350.335, 338.833, 275.880, 5.086, -0.707, -12.253, 317.182, 48.504, 222.508, 4.988, -0.607, -12.352, 305.969, 21.417, 262.644
844.5822, 5.467, -0.816, -12.324, 351.786, 340.931, 275.487, 5.089, -0.708, -12.253, 317.498, 49.377, 221.922, 4.988, -0.607, -12.352, 305.713, 21.584, 262.637
845.0822, 5.494, -0.850, -12.333, 27.132, 3.195, 277.974, 5.092, -0.759, -12.239, 314.457, 56.772, 233.123, 4.972, -0.651, -12.275, 316.541, 13.767, 276.256
845.5822, 5.527, -0.816, -12.381, 6.128, 36.879, 277.680, 5.099, -0.793, -12.200, 322.722, 45.883, 242.794, 4.967, -0.680, -12.232, 321.766, 11.294, 280.961
846.0822, 5.530, -0.828, -12.459, 348.291, 57.223, 256.489, 5.109, -0.741, -12.235, 312.646, 59.245, 223.254, 4.983, -0.633, -12.277, 310.431, 17.748, 275.825
846.5822, 5.525, -0.810, -12.454, 315.509, 55.081, 239.006, 5.103, -0.687, -12.297, 306.519, 77.105, 196.383, 4.991, -0.590, -12.388, 292.341, 32.145, 256.357
847.0822, 5.504, -0.795, -12.428, 294.012, 22.288, 257.627, 5.102, -0.665, -12.339, 307.295, 87.406, 180.330, 4.998, -0.588, -12.459, 284.445, 54.376, 230.781
847.5822, 5.509, -0.796, -12.398, 310.228, 18.038, 262.605, 5.090, -0.684, -12.317, 306.402, 75.861, 192.196, 4.990, -0.594, -12.433, 287.030, 36.013, 248.580
848.0822, 5.486, -0.772, -12.391, 302.400, 350.156, 284.120, 5.097, -0.683, -12.293, 308.513, 68.103, 201.102, 4.997, -0.596, -12.396, 293.491, 29.003, 256.035
848.5822, 5.385, 0.292, -12.557, 311.913, 292.296, 333.818, 5.037, 0.330, -12.448, 305.704, 59.944, 209.045, 4.945, 0.422, -12.588, 287.104, 22.024, 263.364
849.0822, 3.698, 1.754, -12.063, 302.695, 303.584, 325.080, 3.335, 1.817, -11.955, 307.202, 61.848, 206.284, 3.243, 1.914, -12.092, 284.254, 21.343, 264.480
849.5822, 1.432, 3.307, -11.462, 295.506, 21.923, 253.461, 1.008, 3.422, -11.340, 306.779, 61.481, 206.433, 0.914, 3.506, -11.472, 287.336, 16.391, 269.118
850.0822, 1.458, 4.546, -10.603, 328.896, 53.773, 237.769, 1.010, 4.685, -10.441, 308.338, 56.684, 214.678, 0.902, 4.782, -10.557, 291.300, 4.303, 287.249
850.5822, 1.449, 5.730, -10.000, 325.591, 40.105, 247.400, 1.013, 5.846, -9.832, 313.043, 51.617, 221.606, 0.908, 5.959, -9.941, 296.651, 3.366, 290.289
851.0822, 1.460, 7.175, -9.796, 339.421, 44.183, 252.018, 1.057, 7.278, -9.604, 326.375, 59.140, 218.475, 0.899, 7.402, -9.720, 300.997, 358.388, 296.378
851.5822, 1.454, 8.622, -9.641, 343.356, 39.834, 259.311, 1.034, 8.669, -9.436, 328.965, 46.818, 229.287, 0.901, 8.806, -9.510, 318.316, 0.364, 296.404
852.0822, 1.458, 10.186, -9.343, 357.717, 46.894, 268.019, 1.094, 10.182, -9.079, 346.765, 59.557, 251.763, 0.922, 10.346, -9.119, 334.284, 7.346, 291.522
852.5822, 1.459, 11.665, -8.775, 5.058, 51.317, 272.980, 1.445, 11.548, -8.503, 359.345, 111.468, 276.804, 0.926, 11.794, -8.521, 339.407, 7.351, 296.704
853.0822, 1.457, 12.303, -8.404, 10.194, 56.369, 276.005, 1.626, 12.165, -8.169, 2.741, 130.090, 291.243, 0.927, 12.423, -8.121, 341.799, 6.924, 295.046
853.5822, 1.458, 12.311, -8.405, 10.254, 56.320, 277.966, 1.659, 12.186, -8.173, 354.392, 125.429, 290.414, 0.923, 12.420, -8.123, 342.185, 5.812, 295.335
854.0822, 1.458, 12.311, -8.410, 9.561, 56.004, 277.723, 1.658, 12.195, -8.171, 354.387, 123.037, 285.270, 0.925, 12.421, -8.129, 341.926, 6.319, 295.097
854.5822, 1.457, 12.317, -8.417, 1.064, 53.474, 272.091, 1.629, 12.304, -8.154, 342.708, 122.087, 265.600, 0.926, 12.446, -8.156, 334.954, 7.022, 294.883
855.0822, 1.456, 12.318, -8.413, 344.388, 49.072, 259.061, 1.609, 12.380, -8.144, 341.027, 120.473, 249.501, 0.930, 12.480, -8.194, 325.701, 8.323, 292.376
855.5822, 1.456, 12.311, -8.410, 324.412, 54.339, 238.371, 1.615, 12.470, -8.147, 345.882, 115.828, 236.573, 0.930, 12.514, -8.259, 312.922, 9.080, 290.526
856.0822, 1.457, 12.733, -8.319, 321.810, 58.396, 230.199, 1.625, 12.921, -8.063, 350.279, 116.696, 234.789, 0.938, 12.954, -8.191, 308.373, 13.404, 283.659
856.5822, 1.459, 14.362, -7.877, 325.129, 60.504, 228.479, 1.646, 14.534, -7.635, 355.929, 118.165, 236.948, 0.940, 14.594, -7.745, 308.943, 14.287, 281.921
857.0822, 1.459, 15.884, -7.412, 328.772, 59.870, 230.056, 1.663, 16.036, -7.167, 357.974, 117.665, 241.762, 0.947, 16.121, -7.269, 312.705, 16.571, 280.331
857.5822, 1.458, 16.847, -6.737, 329.422, 59.223, 231.521, 1.665, 16.995, -6.492, 356.597, 118.973, 242.390, 0.951, 17.083, -6.584, 313.083, 17.598, 281.042
858.0822, 1.458, 17.893, -5.811, 328.874, 57.882, 232.616, 1.655, 18.054, -5.568, 352.756, 119.853, 241.382, 0.951, 18.129, -5.662, 311.547, 17.661, 282.211
858.5822, 1.458, 18.403, -5.365, 329.276, 58.554, 232.338, 1.662, 18.565, -5.134, 352.298, 122.349, 240.984, 0.950, 18.645, -5.215, 309.483, 17.726, 283.150
859.0822, 1.458, 18.411, -5.358, 327.509, 57.285, 233.366, 1.645, 18.588, -5.116, 346.518, 120.791, 237.476, 0.946, 18.645, -5.214, 308.630, 16.404, 284.480
859.5822, 1.459, 18.401, -5.343, 345.467, 48.302, 249.257, 1.586, 18.516, -5.104, 3.118, 112.387, 240.927, 0.941, 18.644, -5.194, 311.135, 12.637, 286.930
860.0822, 1.449, 18.399, -5.312, 52.530, 49.786, 303.147, 1.368, 18.381, -5.120, 319.467, 105.743, 262.266, 0.920, 18.486, -5.058, 352.713, 3.066, 295.969
860.5822, 1.427, 18.362, -5.274, 73.317, 20.917, 285.185, 1.167, 18.126, -5.131, 25.257, 64.648, 302.168, 0.924, 18.443, -5.038, 5.071, 6.282, 291.438
861.0822, 1.430, 17.605, -5.977, 73.930, 26.107, 290.091, 1.114, 17.416, -5.815, 35.089, 52.134, 285.648, 0.927, 17.686, -5.739, 9.069, 7.647, 280.039
861.5822, 1.425, 16.390, -7.184, 72.681, 13.486, 277.340, 1.100, 16.186, -7.018, 34.882, 51.054, 289.809, 0.932, 16.495, -6.951, 6.943, 9.530, 279.449
862.0822, 1.421, 15.033, -7.478, 64.539, 359.741, 265.982, 0.896, 14.868, -7.314, 5.494, 6.355, 305.046, 0.935, 15.141, -7.263, 7.138, 10.731, 279.324
862.5822, 1.411, 14.011, -6.948, 338.939, 351.737, 274.879, 0.878, 14.039, -6.833, 289.252, 14.615, 283.672, 0.935, 14.135, -6.868, 336.102, 12.375, 271.781
863.0822, 1.393, 14.020, -7.161, 328.726, 193.915, 82.993, 0.979, 14.191, -7.118, 322.897, 141.614, 124.882, 0.926, 14.163, -7.246, 283.693, 129.171, 141.041
863.5822, 1.403, 13.982, -7.210, 48.476, 195.850, 104.546, 1.020, 14.091, -7.366, 16.849, 140.337, 64.561, 0.917, 13.953, -7.362, 352.867, 172.031, 86.724
864.0822, 1.418, 13.174, -7.074, 83.722, 6.592, 277.813, 1.041, 13.017, -7.229, 48.293, 95.698, 6.120, 0.919, 13.004, -7.079, 64.824, 164.183, 85.273
864.5822, 1.426, 11.157, -6.716, 77.662, 16.938, 287.835, 1.038, 10.948, -6.800, 49.916, 80.532, 344.662, 0.919, 10.987, -6.657, 82.800, 124.493, 48.039
865.0822, 1.421, 9.666, -6.228, 66.854, 7.420, 278.595, 1.018, 9.447, -6.247, 44.614, 57.537, 321.326, 0.926, 9.498, -6.146, 76.468, 68.933, 341.186
865.5822, 1.416, 8.310, -6.383, 85.640, 325.201, 235.170, 1.006, 8.099, -6.391, 54.901, 65.023, 320.127, 0.928, 8.161, -6.263, 76.483, 59.804, 330.682
866.0822, 1.424, 7.090, -6.780, 78.633, 8.785, 279.945, 0.998, 6.886, -6.789, 53.895, 59.373, 316.823, 0.930, 6.947, -6.665, 75.824, 54.843, 326.290
866.5822, 1.464, 6.359, -6.766, 33.875, 67.743, 328.461, 1.004, 6.071, -6.750, 50.654, 59.992, 316.863, 0.929, 6.151, -6.617, 67.568, 34.751, 310.298
867.0822, 1.454, 6.416, -6.784, 9.918, 59.457, 301.746, 1.033, 6.114, -6.624, 35.006, 56.599, 300.816, 0.954, 6.243, -6.530, 32.835, 28.701, 295.203
867.5822, 1.448, 6.427, -6.756, 346.534, 41.842, 278.804, 1.015, 6.207, -6.547, 17.273, 46.407, 287.898, 0.941, 6.358, -6.509, 8.380, 15.925, 287.838
868.0822, 1.449, 6.396, -6.719, 6.347, 32.904, 285.477, 1.015, 6.180, -6.561, 24.485, 46.945, 290.432, 0.941, 6.318, -6.504, 21.818, 15.875, 288.531
868.5822, 1.422, 5.503, -6.351, 56.575, 1.772, 273.232, 1.013, 5.286, -6.345, 46.175, 66.803, 323.132, 0.939, 5.379, -6.214, 57.442, 29.772, 302.397
869.0822, 1.428, 5.105, -6.268, 25.265, 5.792, 274.517, 1.005, 4.869, -6.291, 46.550, 64.404, 322.256, 0.938, 4.945, -6.165, 60.810, 34.654, 302.736
869.5822, 1.417, 4.994, -5.974, 21.428, 357.139, 270.514, 1.002, 4.769, -5.987, 42.124, 55.292, 312.939, 0.938, 4.845, -5.873, 56.620, 32.261, 299.828
870.0822, 1.414, 3.572, -5.528, 81.843, 321.930, 234.868, 1.016, 3.374, -5.549, 47.590, 74.712, 336.494, 0.930, 3.445, -5.403, 68.018, 43.489, 309.233
870.5822, 1.416, 1.675, -5.808, 79.543, 337.345, 248.836, 1.009, 1.467, -5.847, 49.633, 75.916, 341.371, 0.929, 1.527, -5.684, 69.610, 33.357, 309.966
871.0822, 1.421, 0.207, -5.587, 81.257, 356.113, 266.762, 0.997, -0.003, -5.606, 51.376, 66.901, 330.900, 0.923, 0.059, -5.458, 72.261, 29.490, 304.211
871.5822, 1.422, -1.390, -5.361, 81.918, 358.789, 270.176, 1.206, -1.782, -5.404, 26.402, 88.044, 354.753, 0.928, -1.540, -5.237, 72.067, 32.699, 310.991
872.0822, 1.422, -3.032, -5.056, 79.400, 0.403, 272.106, 1.216, -3.443, -5.080, 26.908, 86.192, 353.051, 0.931, -3.175, -4.918, 66.710, 29.920, 308.268
872.5822, 1.420, -3.185, -5.025, 77.729, 352.988, 265.383, 1.176, -3.570, -5.052, 32.672, 85.127, 349.973, 0.925, -3.327, -4.885, 65.409, 19.301, 298.980
873.0822, 1.412, -3.197, -5.015, 73.080, 333.681, 247.434, 1.119, -3.513, -5.054, 37.531, 77.077, 340.319, 0.920, -3.327, -4.886, 66.372, 15.348, 292.649
873.5822, 1.407, -3.192, -4.994, 55.916, 340.167, 257.794, 1.069, -3.445, -5.014, 30.233, 58.271, 324.536, 0.926, -3.322, -4.875, 61.199, 16.433, 295.390
874.0822, 1.396, -3.091, -5.062, 49.168, 331.877, 252.842, 1.062, -3.334, -5.087, 31.803, 58.283, 321.362, 0.932, -3.232, -4.931, 57.910, 3.191, 281.845
874.5822, 1.389, -1.517, -6.368, 38.380, 331.783, 257.128, 1.057, -1.735, -6.377, 19.486, 47.691, 311.893, 0.932, -1.657, -6.249, 55.615, 2.986, 282.207
875.0822, 1.377, -0.554, -8.141, 1.715, 334.631, 267.571, 1.046, -0.790, -8.158, 9.936, 41.388, 301.795, 0.930, -0.730, -8.062, 54.693, 2.840, 289.495
875.5822, 1.395, 1.062, -9.394, 1.513, 345.890, 268.787, 1.053, 0.842, -9.393, 3.965, 41.999, 298.219, 0.946, 0.889, -9.313, 55.545, 19.249, 303.512
876.0822, 1.421, 2.972, -9.432, 13.346, 1.446, 273.384, 1.059, 2.764, -9.411, 2.172, 43.260, 298.868, 0.947, 2.805, -9.345, 57.693, 41.442, 313.604
876.5822, 1.427, 4.112, -7.932, 22.911, 5.943, 276.371, 1.072, 3.907, -7.886, 1.155, 45.407, 299.373, 0.948, 3.956, -7.830, 61.372, 46.076, 326.608
877.0822, 1.407, 4.421, -5.994, 35.402, 347.733, 269.232, 1.080, 4.196, -5.939, 8.456, 44.683, 307.480, 0.956, 4.275, -5.879, 55.555, 37.255, 327.001
877.5822, 1.411, 5.804, -4.460, 48.258, 348.273, 266.398, 1.085, 5.552, -4.417, 20.662, 48.946, 313.753, 0.952, 5.674, -4.341, 57.742, 40.364, 328.895
878.0822, 1.421, 5.655, -2.570, 66.883, 358.815, 272.685, 1.123, 5.334, -2.536, 26.204, 56.701, 325.968, 0.954, 5.533, -2.434, 59.037, 48.785, 332.207
878.5822, 1.420, 5.166, -1.515, 65.313, 357.010, 271.135, 1.087, 4.841, -1.491, 33.515, 58.523, 330.802, 0.952, 5.048, -1.366, 54.639, 37.563, 323.289
879.0822, 1.421, 5.175, -1.514, 58.554, 358.080, 271.793, 1.049, 4.963, -1.442, 15.019, 43.154, 303.052, 0.945, 5.052, -1.364, 53.919, 29.147, 309.707
879.5822, 1.423, 5.188, -1.511, 45.970, 359.350, 272.564, 1.043, 5.001, -1.411, 7.567, 40.483, 296.838, 0.939, 5.077, -1.352, 49.089, 19.934, 296.575
880.0822, 1.415, 5.216, -1.616, 13.894, 181.748, 94.311, 1.038, 5.049, -1.670, 51.050, 83.960, 358.820, 0.930, 5.005, -1.562, 61.122, 149.756, 73.468
880.5822, 1.432, 5.320, -1.682, 316.085, 168.309, 96.863, 1.076, 5.247, -1.875, 19.680, 128.763, 67.346, 0.956, 5.128, -1.852, 14.206, 159.877, 99.821
881.0822, 1.456, 6.009, -2.129, 299.928, 92.902, 166.393, 1.062, 6.159, -2.286, 335.106, 123.569, 115.834, 0.944, 6.031, -2.376, 323.933, 157.382, 112.112
881.5822, 1.463, 7.380, -1.424, 327.873, 128.075, 115.456, 1.126, 7.548, -1.606, 342.694, 111.541, 115.535, 0.966, 7.414, -1.686, 328.625, 156.056, 108.472
882.0822, 1.460, 9.141, -1.690, 20.568, 123.291, 62.616, 1.379, 9.092, -1.926, 352.262, 76.937, 47.817, 0.980, 8.973, -1.969, 10.946, 163.222, 97.508
882.5822, 1.457, 9.383, -1.672, 31.467, 96.882, 27.162, 1.492, 9.261, -1.843, 330.788, 82.456, 11.083, 0.987, 9.090, -1.891, 38.953, 160.947, 89.537
883.0822, 1.448, 9.751, -1.369, 22.513, 92.801, 24.474, 1.505, 9.655, -1.523, 310.583, 79.082, 2.298, 0.999, 9.423, -1.599, 34.915, 160.104, 90.830
883.5822, 1.443, 10.371, -0.780, 20.793, 88.547, 19.329, 1.515, 10.277, -0.914, 304.142, 83.031, 352.934, 1.006, 10.017, -0.996, 38.363, 156.879, 92.076
884.0822, 1.434, 10.818, -0.043, 17.860, 79.100, 8.774, 1.573, 10.745, -0.103, 299.284, 79.748, 347.971, 1.024, 10.434, -0.238, 42.157, 147.793, 84.436
884.5822, 1.435, 10.822, -0.037, 18.585, 79.674, 8.987, 1.580, 10.748, -0.103, 303.814, 81.784, 349.376, 1.023, 10.439, -0.230, 42.860, 147.346, 84.265
885.0822, 1.442, 10.803, -0.028, 21.741, 80.850, 9.507, 1.556, 10.614, -0.152, 329.429, 78.596, 4.079, 1.012, 10.437, -0.220, 44.665, 148.789, 84.891
885.5822, 1.448, 10.695, -0.058, 57.631, 97.824, 19.932, 1.236, 10.445, -0.243, 33.236, 79.419, 6.267, 0.977, 10.457, -0.224, 43.399, 150.229, 80.377
886.0822, 1.417, 10.209, 0.076, 85.702, 207.253, 119.910, 1.179, 10.035, -0.070, 36.343, 80.881, 5.897, 0.957, 10.043, -0.041, 43.228, 153.858, 87.241
886.5822, 1.420, 8.064, 0.612, 87.010, 141.609, 52.510, 1.198, 7.853, 0.486, 30.516, 83.146, 4.395, 0.956, 7.902, 0.526, 39.956, 152.666, 76.480
887.0822, 1.423, 5.909, 0.828, 78.006, 173.944, 84.103, 1.199, 5.654, 0.718, 30.195, 84.699, 5.422, 0.965, 5.725, 0.799, 49.221, 143.264, 64.975
887.5822, 1.422, 5.025, 0.652, 82.767, 185.470, 95.755, 1.131, 4.779, 0.540, 40.340, 91.551, 2.471, 0.950, 4.834, 0.653, 63.157, 139.307, 65.915
888.0822, 1.418, 5.016, 0.654, 84.763, 220.924, 131.121, 1.115, 4.732, 0.557, 40.787, 98.723, 2.712, 0.951, 4.827, 0.658, 63.824, 137.847, 64.728
888.5822, 1.139, 4.324, 0.430, 8.933, 94.225, 0.049, 1.358, 3.963, 0.335, 322.469, 89.753, 353.695, 1.334, 3.869, 0.438, 343.467, 108.616, 14.135
889.0822, 0.045, 1.463, 0.429, 21.111, 96.574, 0.557, 0.219, 1.103, 0.330, 327.138, 92.899, 353.332, 0.220, 1.021, 0.440, 346.436, 107.882, 14.950
889.5822, 0.023, 1.468, 0.409, 18.534, 123.469, 4.349, 0.191, 1.084, 0.282, 336.288, 119.371, 344.878, 0.213, 1.017, 0.438, 348.146, 108.102, 16.241
890.0822, -0.029, 1.495, 0.741, 359.762, 156.491, 3.806, 0.124, 1.067, 0.605, 338.737, 130.539, 330.260, 0.189, 1.019, 0.736, 344.837, 118.372, 18.301
890.5822, -0.030, 1.501, 0.735, 355.877, 157.380, 359.165, 0.095, 1.065, 0.578, 335.678, 133.160, 340.883, 0.173, 1.020, 0.693, 343.392, 130.780, 18.581
891.0822, -0.028, 1.532, 0.782, 326.144, 94.473, 359.607, 0.158, 1.079, 0.616, 327.450, 120.642, 337.676, 0.203, 1.027, 0.763, 342.658, 107.597, 12.948
891.5822, -0.079, 1.538, 0.783, 306.787, 100.238, 356.248, 0.190, 1.082, 0.654, 327.608, 112.096, 337.485, 0.210, 1.032, 0.805, 341.543, 96.985, 20.209
892.0822, -0.084, 1.536, 0.784, 307.629, 105.227, 355.380, 0.176, 1.082, 0.640, 326.916, 115.594, 337.347, 0.205, 1.029, 0.781, 343.567, 103.755, 17.449
892.5822, -0.079, 1.536, 0.791, 308.797, 104.766, 357.138, 0.175, 1.081, 0.642, 326.601, 114.138, 339.557, 0.206, 1.028, 0.778, 343.847, 104.312, 18.433
893.0822, -0.078, 1.536, 0.793, 310.034, 105.096, 356.913, 0.170, 1.081, 0.644, 326.136, 113.976, 340.172, 0.200, 1.026, 0.780, 344.179, 104.185, 18.323
893.5822, -0.082, 1.536, 0.795, 309.962, 104.447, 357.631, 0.167, 1.082, 0.646, 325.710, 113.338, 340.450, 0.199, 1.027, 0.781, 343.992, 104.266, 18.555
894.0822, -0.082, 1.536, 0.795, 310.394, 104.853, 357.244, 0.163, 1.080, 0.647, 326.005, 113.572, 340.430, 0.194, 1.025, 0.782, 344.643, 104.334, 18.307
894.5822, -0.032, 1.517, 0.781, 339.074, 107.589, 358.079, 0.161, 1.074, 0.649, 328.550, 111.724, 344.936, 0.191, 1.026, 0.789, 344.567, 102.553, 18.934
895.0822, 0.016, 1.446, 0.755, 28.422, 118.443, 3.142, 0.114, 1.018, 0.579, 347.504, 120.735, 353.546, 0.190, 1.015, 0.799, 347.608, 100.050, 20.822
895.5822, 0.038, 1.440, 0.750, 32.107, 115.649, 1.355, 0.134, 0.956, 0.628, 13.097, 91.126, 356.579, 0.197, 1.015, 0.784, 347.438, 103.242, 20.566
896.0822, 0.043, 1.443, 0.746, 30.088, 117.605, 2.624, 0.158, 1.036, 0.591, 340.809, 108.798, 349.760, 0.200, 1.013, 0.791, 348.624, 101.469, 16.140
896.5822, -0.022, 1.481, 0.711, 7.154, 172.579, 5.339, -0.014, 1.119, 0.442, 312.511, 169.501, 4.227, 0.190, 1.008, 0.706, 349.463, 122.352, 17.024
897.0822, -0.028, 1.481, 0.720, 7.397, 172.611, 4.018, -0.048, 1.212, 0.380, 307.385, 166.769, 3.549, 0.194, 1.007, 0.704, 349.879, 121.461, 18.776
897.5822, -0.027, 1.486, 0.728, 4.453, 168.104, 4.245, -0.026, 1.242, 0.366, 306.508, 171.925, 357.813, 0.198, 1.009, 0.729, 349.720, 115.761, 19.263
898.0822, -0.028, 1.486, 0.729, 4.098, 166.917, 4.279, -0.036, 1.247, 0.366, 305.164, 176.885, 354.500, 0.195, 1.008, 0.733, 350.280, 115.950, 18.888
898.5822, -0.025, 1.485, 0.728, 4.813, 164.662, 4.867, -0.032, 1.240, 0.364, 306.487, 175.541, 355.103, 0.194, 1.007, 0.740, 350.584, 114.330, 18.777
899.0822, -0.027, 1.486, 0.728, 4.181, 165.155, 4.909, -0.033, 1.236, 0.364, 306.958, 176.825, 353.608, 0.191, 1.011, 0.736, 348.544, 115.206, 16.984
899.5822, -0.278, 1.455, 0.632, 23.888, 143.464, 4.120, -0.280, 1.023, 0.380, 343.915, 149.397, 1.155, -0.093, 1.008, 0.639, 349.457, 115.745, 8.308
900.0822, 0.348, 1.458, -0.236, 22.312, 153.872, 5.409, 0.368, 1.026, -0.451, 342.027, 144.270, 1.551, 0.533, 1.005, -0.221, 348.398, 121.527, 4.911
900.5822, 0.838, 1.474, -1.536, 12.176, 173.492, 5.259, 0.803, 1.157, -1.845, 313.815, 176.792, 350.940, 1.056, 1.002, -1.522, 349.643, 120.963, 8.302
901.0822, 0.833, 1.483, -1.524, 6.322, 172.948, 3.693, 0.792, 1.261, -1.906, 309.365, 185.431, 344.288, 1.058, 1.006, -1.521, 348.652, 121.559, 9.287
901.5822, 0.835, 1.484, -1.520, 5.550, 171.906, 4.008, 0.790, 1.266, -1.902, 307.181, 186.230, 345.160, 1.056, 1.004, -1.514, 349.571, 121.199, 9.495
902.0822, 0.837, 1.485, -1.518, 5.036, 171.362, 4.473, 0.791, 1.266, -1.903, 307.953, 186.339, 345.077, 1.056, 1.003, -1.511, 349.886, 120.454, 9.847
902.5822, 0.836, 1.485, -1.515, 4.594, 171.523, 4.619, 0.789, 1.271, -1.905, 307.735, 184.996, 347.618, 1.055, 1.002, -1.510, 350.201, 120.580, 10.381
903.0822, 0.839, 1.485, -1.514, 4.412, 171.055, 5.142, 0.790, 1.272, -1.906, 308.337, 184.826, 347.553, 1.056, 1.002, -1.510, 350.610, 120.471, 10.617
903.5822, 0.900, 1.453, -1.478, 25.666, 117.396, 4.298, 0.886, 1.142, -1.801, 305.921, 158.031, 0.468, 1.057, 1.012, -1.493, 347.315, 115.663, 9.480
904.0822, 0.909, 1.451, -1.422, 26.533, 69.908, 358.441, 1.055, 1.051, -1.596, 330.624, 93.092, 8.254, 1.058, 1.014, -1.387, 350.003, 91.658, 7.622
904.5822, 0.872, 1.480, -1.376, 8.199, 31.710, 357.266, 1.077, 1.033, -1.490, 338.802, 69.941, 1.141, 1.038, 1.021, -1.319, 345.889, 74.182, 5.914
905.0822, 0.856, 1.485, -1.362, 4.047, 26.713, 0.911, 1.075, 1.037, -1.513, 337.228, 76.663, 5.164, 1.062, 1.027, -1.349, 344.353, 82.043, 4.773
905.5822, 0.864, 1.513, -1.419, 345.127, 84.836, 6.639, 1.056, 1.082, -1.551, 318.098, 97.727, 1.514, 1.072, 1.027, -1.374, 341.941, 86.371, 6.671
